formula,class,mp,technique,dag_nodes,temporals,tree_nodes,sharing,build_s,equiv,reconstructed
aut_33388.hoa,?,?,buchi,16,4,31,1.9,1.124,True,a & XFa & G((!a | X(!a | X(!a R Fa))) & (a | X(a R (!a | XFa))))
aut_33392.hoa,?,?,buchi,30,5,71,2.4,1.134,True,a & ((X(a | Xa) & ((!a & X!a) R ((!a | X(!a | X(!a R (a | Xa)))) & (a | X(!a | X…
aut_33395.hoa,?,?,acc,1,0,1,1.0,1.115,True,a
aut_33396.hoa,?,?,buchi,16,4,31,1.9,1.150,True,a & XFa & G((!a | X(!a | X(!a R Fa))) & (a | X(a R (!a | XFa))))
aut_33399.hoa,?,?,acc,1,0,1,1.0,1.121,True,a
aut_33400.hoa,?,?,buchi,30,5,71,2.4,1.121,True,a & ((X(a | Xa) & ((!a & X!a) R ((!a | X(!a | X(!a R (a | Xa)))) & (a | X(!a | X…
aut_33404.hoa,?,?,buchi,16,4,31,1.9,1.110,True,a & XFa & G((!a | X(!a | X(!a R Fa))) & (a | X(a R (!a | XFa))))
aut_33408.hoa,?,?,daisy2,2,1,2,1.0,0.064,True,Ga
aut_33411.hoa,?,?,buchi,787,147,6052771,7690.9,1.193,UNVERIFIED_SIZE,<unflattened DAG: 6052771 tree nodes>
aut_33412.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_33415.hoa,?,?,acc,1,0,1,1.0,1.108,True,a
aut_33420.hoa,?,?,buchi,35791,5941,2748385567836173565593641371998,76789851298822992244506624.0,2.937,UNVERIFIED_SIZE,<unflattened DAG: 2748385567836173565593641371998 tree nodes>
aut_33472.hoa,?,?,buchi,14,3,29,2.1,1.129,True,a & XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))
aut_33475.hoa,?,?,buchi,24,5,51,2.1,1.156,True,a & F!a & X((a | XF!a) & ((!a & (a | G(a | X!a))) | G((a | X(a | X(a R F!a))) & …
aut_33476.hoa,?,?,buchi,185,37,564880,3053.4,1.134,UNVERIFIED_SIZE,<unflattened DAG: 564880 tree nodes>
aut_33479.hoa,?,?,buchi,24,5,51,2.1,1.135,True,a & F!a & X((a | XF!a) & ((!a & (a | G(a | X!a))) | G((a | X(a | X(a R F!a))) & …
aut_33480.hoa,?,?,buchi,14,3,29,2.1,1.113,True,a & XF!a & ((!a & X!a) R (!a | X(!a R (a | X(a & XF!a)))))
aut_33484.hoa,?,?,buchi,185,37,564880,3053.4,1.139,UNVERIFIED_SIZE,<unflattened DAG: 564880 tree nodes>
aut_33538.hoa,?,?,daisy,6,2,8,1.3,0.065,True,a U (!a & XGa)
aut_33552.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_33554.hoa,?,?,-,,,,,0.591,NOT_LTL,
aut_33556.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_33558.hoa,?,?,buchi,3,1,3,1.0,1.105,True,F!a
aut_33560.hoa,?,?,daisy2,4,2,4,1.0,0.063,True,GF!a
aut_33564.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_33568.hoa,?,?,daisy2,8,2,12,1.5,0.067,True,G(F(!a & Xa) & (a | Xa))
aut_33570.hoa,?,?,buchi,194,37,1676,8.6,1.163,True,((a | X(a & X(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & X!a))))))) & (((…
aut_33572.hoa,?,?,daisy2,6,3,7,1.2,0.066,True,G(Fa & F!a)
aut_33574.hoa,?,?,buchi,72,14,300,4.2,1.119,True,(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & X!a))))) & ((a & Xa & (X(!a |…
aut_33576.hoa,?,?,daisy2,8,2,12,1.5,0.066,True,G(F(!a & Xa) & (a | Xa))
aut_33580.hoa,?,?,daisy2,6,3,7,1.2,0.065,True,G(Fa & F!a)
aut_33584.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_33586.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_33587.hoa,?,?,buchi,424,83,2005270,4729.4,1.154,UNVERIFIED_SIZE,<unflattened DAG: 2005270 tree nodes>
aut_33590.hoa,?,?,buchi,3,1,3,1.0,1.109,True,F!a
aut_33596.hoa,?,?,buchi,424,83,2005270,4729.4,1.155,UNVERIFIED_SIZE,<unflattened DAG: 2005270 tree nodes>
aut_33600.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_33602.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_33604.hoa,?,?,daisy2,4,2,4,1.0,0.061,True,GF!a
aut_33606.hoa,?,?,buchi,3,1,3,1.0,1.104,True,F!a
aut_33608.hoa,?,?,daisy2,4,2,4,1.0,0.068,True,GF!a
aut_33612.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_33632.hoa,?,?,daisy2,4,2,4,1.0,0.062,True,GF!a
aut_33634.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_33636.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_33638.hoa,?,?,buchi,3,1,3,1.0,1.111,True,F!a
aut_33640.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_33644.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_33650.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_33654.hoa,?,?,buchi,3,1,3,1.0,1.109,True,F!a
aut_33664.hoa,?,?,daisy2,8,2,12,1.5,0.066,True,G(F(!a & Xa) & (a | Xa))
aut_33666.hoa,?,?,buchi,194,37,1676,8.6,1.163,True,((a | X(a & X(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & X!a))))))) & (((…
aut_33668.hoa,?,?,daisy2,6,3,7,1.2,0.063,True,G(Fa & F!a)
aut_33670.hoa,?,?,buchi,362,63,2878695,7952.2,1.154,UNVERIFIED_SIZE,<unflattened DAG: 2878695 tree nodes>
aut_33728.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_33730.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_33731.hoa,?,?,buchi,424,83,2005270,4729.4,1.159,UNVERIFIED_SIZE,<unflattened DAG: 2005270 tree nodes>
aut_33732.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_33734.hoa,?,?,buchi,3,1,3,1.0,1.108,True,F!a
aut_33736.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_33740.hoa,?,?,buchi,4273,741,314685731206243,73645151230.1,1.372,UNVERIFIED_SIZE,<unflattened DAG: 314685731206243 tree nodes>
aut_33816.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_33820.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_33832.hoa,?,?,daisy2,4,1,5,1.2,0.063,True,G(a | Xa)
aut_33836.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_33848.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_33852.hoa,?,?,buchi,47258,8754,96278864367642944559027015727430,2037302982937131203031990272.0,3.058,UNVERIFIED_SIZE,<unflattened DAG: 96278864367642944559027015727430 tree nodes>
aut_33858.hoa,?,?,buchi,4540,808,5354557336598856051,1179417915550408.8,1.492,UNVERIFIED_SIZE,<unflattened DAG: 5354557336598856051 tree nodes>
aut_33859.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_33888.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_33890.hoa,?,?,buchi,1187,194,10733494,9042.5,1.231,UNVERIFIED_SIZE,<unflattened DAG: 10733494 tree nodes>
aut_33891.hoa,?,?,acc,1,0,1,1.0,1.101,True,1
aut_33896.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_33900.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_33904.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_33906.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_33907.hoa,?,?,buchi,86,22,417,4.8,1.121,True,((a & XF!a) | F((!a & X!a) | (a & X(a & XF!a)))) & (a | X!a | (((!a | X!a) U (!a…
aut_33912.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_33916.hoa,?,?,-,,,,,15.036,BUILD_TIMEOUT>15s,
aut_33922.hoa,?,?,buchi,428,85,15111111,35306.3,1.150,UNVERIFIED_SIZE,<unflattened DAG: 15111111 tree nodes>
aut_33923.hoa,?,?,buchi,1097,199,1353922752,1234204.9,1.200,UNVERIFIED_SIZE,<unflattened DAG: 1353922752 tree nodes>
aut_33986.hoa,?,?,-,,,,,15.027,BUILD_TIMEOUT>15s,
aut_33987.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_34320.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_34322.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_34323.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_34324.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_34327.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34328.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_34332.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_34336.hoa,?,?,daisy2,4,1,5,1.2,0.064,True,G(a | Xa)
aut_34338.hoa,?,?,buchi,32,8,88,2.8,1.109,True,((!a R (a | Xa)) & (Ga | ((!a & X!a) R (!a | X(!a | X(!a R (a | Xa)))))) & ((!a …
aut_34339.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34343.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_34344.hoa,?,?,daisy2,4,1,5,1.2,0.066,True,G(a | Xa)
aut_34352.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_34354.hoa,?,?,acc,1,0,1,1.0,1.098,True,1
aut_34355.hoa,?,?,buchi,105,17,1371,13.1,1.136,True,X(a | X(!a | X(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & X!a))))))) & ((…
aut_34356.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_34359.hoa,?,?,buchi,9,3,14,1.6,1.105,True,X(F!a & G(a | X(a R F!a)))
aut_34360.hoa,?,?,daisy2,4,2,4,1.0,0.063,True,GF!a
aut_34364.hoa,?,?,buchi,238,43,5565,23.4,1.145,True,((!a & X!a) | (((a & X!a) | (((a | Xa) U (a & X(a & (X!a | (F(a & X(a & X!a)) & …
aut_34368.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_34371.hoa,?,?,buchi,132,31,819,6.2,1.131,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_34372.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_34375.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34376.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_34380.hoa,?,?,-,,,,,15.028,BUILD_TIMEOUT>15s,
aut_34403.hoa,?,?,acc,1,0,1,1.0,1.110,True,1
aut_34407.hoa,?,?,acc,1,0,1,1.0,1.115,True,1
aut_34416.hoa,?,?,-,,,,,0.577,NOT_LTL,
aut_34418.hoa,?,?,acc,1,0,1,1.0,1.117,True,1
aut_34419.hoa,?,?,buchi,132,31,819,6.2,1.131,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_34420.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_34423.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34424.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_34428.hoa,?,?,buchi,132,31,819,6.2,1.135,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_34432.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_34434.hoa,?,?,buchi,301,57,741565,2463.7,1.142,UNVERIFIED_SIZE,<unflattened DAG: 741565 tree nodes>
aut_34435.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_34436.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_34439.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34496.hoa,?,?,-,,,,,0.594,NOT_LTL,
aut_34499.hoa,?,?,buchi,81,9,442,5.5,1.166,True,(!a | X(a | XXF!a)) & (a | X(a | X(a | XXF!a))) & ((a & X!a) | (!a & X(!a & X!a)…
aut_34500.hoa,?,?,daisy2,6,3,7,1.2,0.065,True,G(F!a & Fa)
aut_34503.hoa,?,?,buchi,1280,222,6234046,4870.3,1.302,UNVERIFIED_SIZE,<unflattened DAG: 6234046 tree nodes>
aut_34504.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_34508.hoa,?,?,buchi,207,38,55842,269.8,1.146,True,((a & X!a) | (((a | Xa) U (a & X(a & (X!a | (F(a & X(a & X!a)) & X(a & XF!a)))))…
aut_34576.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_34578.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_34579.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_34580.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_34582.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_34584.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_34588.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_34592.hoa,?,?,daisy2,4,1,5,1.2,0.065,True,G(a | Xa)
aut_34594.hoa,?,?,buchi,32,8,88,2.8,1.115,True,((!a R (a | Xa)) & (Ga | ((!a & X!a) R (!a | X(!a | X(!a R (a | Xa)))))) & ((!a …
aut_34595.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_34596.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_34598.hoa,?,?,buchi,8,3,16,2.0,1.108,True,(!a R Fa) & G(!a | X(!a R Fa))
aut_34600.hoa,?,?,daisy2,4,1,5,1.2,0.065,True,G(a | Xa)
aut_34604.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_34608.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_34610.hoa,?,?,acc,1,0,1,1.0,1.100,True,1
aut_34611.hoa,?,?,buchi,105,17,1371,13.1,1.141,True,X(a | X(!a | X(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & X!a))))))) & ((…
aut_34614.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34620.hoa,?,?,buchi,105,17,1371,13.1,1.141,True,X(a | X(!a | X(!a | X!a | (X(a & XF!a) & ((!a | Xa) U (a & X(a & X!a))))))) & ((…
aut_34624.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_34626.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_34628.hoa,?,?,daisy2,4,2,4,1.0,0.062,True,GF!a
aut_34630.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_34632.hoa,?,?,daisy2,4,2,4,1.0,0.061,True,GF!a
aut_34636.hoa,?,?,daisy2,4,2,4,1.0,0.062,True,GF!a
aut_34656.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_34658.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34659.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34660.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_34662.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_34664.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_34668.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_34674.hoa,?,?,acc,1,0,1,1.0,1.098,True,1
aut_34678.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_34690.hoa,?,?,buchi,32,8,88,2.8,1.114,True,((!a R (a | Xa)) & (Ga | ((!a & X!a) R (!a | X(!a | X(!a R (a | Xa)))))) & ((!a …
aut_34694.hoa,?,?,buchi,8,3,16,2.0,1.111,True,(!a R Fa) & G(!a | X(!a R Fa))
aut_34752.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_34754.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_34755.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_34756.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_34758.hoa,?,?,acc,1,0,1,1.0,1.110,True,1
aut_34760.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_34764.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_34844.hoa,?,?,buchi,13,3,23,1.8,1.117,True,a & XX(XG(!a | XXFa) & (a M (!a | XXFa)))
aut_34860.hoa,?,?,buchi,4537,771,665375721868492,146655437925.6,1.397,UNVERIFIED_SIZE,<unflattened DAG: 665375721868492 tree nodes>
aut_34876.hoa,?,?,buchi,185,37,564705,3052.5,1.134,UNVERIFIED_SIZE,<unflattened DAG: 564705 tree nodes>
aut_34883.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_34912.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_34915.hoa,?,?,buchi,642,126,18232761,28399.9,1.218,UNVERIFIED_SIZE,<unflattened DAG: 18232761 tree nodes>
aut_34924.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_34947.hoa,?,?,buchi,660,127,6038633,9149.4,1.168,UNVERIFIED_SIZE,<unflattened DAG: 6038633 tree nodes>
aut_35011.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_35864.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_35880.hoa,?,?,daisy2,8,2,12,1.5,0.064,True,G(F(!a & Xa) & (a | Xa))
aut_35896.hoa,?,?,daisy2,4,2,4,1.0,0.063,True,GF!a
aut_35900.hoa,?,?,buchi,37852,6573,6489218188825023032910004976529,171436600148605687954407424.0,2.555,UNVERIFIED_SIZE,<unflattened DAG: 6489218188825023032910004976529 tree nodes>
aut_35906.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_35936.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_35938.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_35944.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_35952.hoa,?,?,daisy2,6,2,8,1.3,0.064,True,GF(!a & X!a)
aut_35954.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_35960.hoa,?,?,daisy2,4,2,4,1.0,0.061,True,GF!a
aut_35970.hoa,?,?,buchi,2742,459,72751766372423,26532372856.5,1.289,UNVERIFIED_SIZE,<unflattened DAG: 72751766372423 tree nodes>
aut_35984.hoa,?,?,daisy2,4,2,4,1.0,0.062,True,GF!a
aut_36034.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_36035.hoa,?,?,buchi,1583,281,32012061523478,20222401467.8,1.208,UNVERIFIED_SIZE,<unflattened DAG: 32012061523478 tree nodes>
aut_49410.hoa,?,?,daisy,4,2,5,1.2,0.066,True,!a U Ga
aut_49414.hoa,?,?,daisy,3,2,3,1.0,0.063,True,GFa
aut_49415.hoa,?,?,daisy,4,2,4,1.0,0.063,True,GF!a
aut_49440.hoa,?,?,-,,,,,0.598,NOT_LTL,
aut_49442.hoa,?,?,buchi,105,17,1343,12.8,1.144,True,X(!a | X(a | X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((a…
aut_49444.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_49446.hoa,?,?,buchi,9,3,14,1.6,1.113,True,X(Fa & G(!a | X(!a R Fa)))
aut_49448.hoa,?,?,buchi,105,17,1343,12.8,1.146,True,X(!a | X(a | X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((a…
aut_49452.hoa,?,?,daisy2,3,2,3,1.0,0.063,True,GFa
aut_49456.hoa,?,?,daisy2,5,1,7,1.4,0.068,True,G(!a | X!a)
aut_49459.hoa,?,?,buchi,32,8,84,2.6,1.129,True,((a R (!a | X!a)) & (G!a | ((a & Xa) R (a | X(a | X(a R (!a | X!a)))))) & ((a & …
aut_49460.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_49463.hoa,?,?,buchi,8,3,15,1.9,1.126,True,(a R F!a) & G(a | X(a R F!a))
aut_49464.hoa,?,?,daisy2,4,2,4,1.0,0.062,True,GF!a
aut_49468.hoa,?,?,daisy2,5,1,7,1.4,0.066,True,G(!a | X!a)
aut_49472.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_49474.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_49475.hoa,?,?,acc,1,0,1,1.0,1.119,True,1
aut_49476.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_49478.hoa,?,?,acc,1,0,1,1.0,1.128,True,1
aut_49479.hoa,?,?,acc,1,0,1,1.0,1.120,True,1
aut_49480.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_49484.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_49504.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_49506.hoa,?,?,acc,1,0,1,1.0,1.116,True,1
aut_49508.hoa,?,?,daisy2,1,0,1,1.0,0.067,True,1
aut_49510.hoa,?,?,acc,1,0,1,1.0,1.118,True,1
aut_49512.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_49516.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_49520.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_49523.hoa,?,?,acc,1,0,1,1.0,1.117,True,1
aut_49524.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_49527.hoa,?,?,acc,1,0,1,1.0,1.117,True,1
aut_49528.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_49532.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_49536.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_49538.hoa,?,?,buchi,105,17,1343,12.8,1.147,True,X(!a | X(a | X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((a…
aut_49539.hoa,?,?,acc,1,0,1,1.0,1.124,True,1
aut_49540.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_49542.hoa,?,?,buchi,19,4,36,1.9,1.136,True,Fa & (!a | XFa) & (XG(!a | X(!a R Fa)) | (!a & X(a & (!a | G(!a | Xa)))))
aut_49543.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_49544.hoa,?,?,buchi,260,53,2686,10.3,1.204,True,(Xa | (!a & (X(!a & Xa) | (X(!a & XF(!a & Xa)) & (((a | XX(!a & XFa)) & (!a | XX…
aut_49548.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_49600.hoa,?,?,daisy2,5,1,7,1.4,0.066,True,G(!a | X!a)
aut_49602.hoa,?,?,acc,1,0,1,1.0,1.116,True,1
aut_49603.hoa,?,?,buchi,32,8,84,2.6,1.112,True,((a R (!a | X!a)) & (G!a | ((a & Xa) R (a | X(a | X(a R (!a | X!a)))))) & ((a & …
aut_49604.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_49607.hoa,?,?,buchi,64,13,389,6.1,1.126,True,((!a | F(!a & X!a)) & (a | X((!a | XF(!a & X!a)) & (a | ((X(a | X(a R (!a | XF(!…
aut_49667.hoa,?,?,daisy,6,2,9,1.5,0.062,True,!a U (a & XG!a)
aut_49680.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_49683.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_49684.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_49687.hoa,?,?,buchi,2,1,2,1.0,1.126,True,Fa
aut_49688.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_49692.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_49696.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_49698.hoa,?,?,buchi,424,83,1909938,4504.6,1.176,UNVERIFIED_SIZE,<unflattened DAG: 1909938 tree nodes>
aut_49699.hoa,?,?,-,,,,,0.589,NOT_LTL,
aut_49703.hoa,?,?,buchi,2,1,2,1.0,1.112,True,Fa
aut_49704.hoa,?,?,buchi,424,83,1909938,4504.6,1.177,UNVERIFIED_SIZE,<unflattened DAG: 1909938 tree nodes>
aut_49712.hoa,?,?,daisy2,8,2,14,1.8,0.066,True,G(F(a & X!a) & (!a | X!a))
aut_49715.hoa,?,?,buchi,194,37,1689,8.7,1.175,True,((!a | X(!a & X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((…
aut_49716.hoa,?,?,daisy2,6,3,7,1.2,0.067,True,G(F!a & Fa)
aut_49719.hoa,?,?,buchi,72,14,300,4.2,1.112,True,(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))) & ((!a & X!a & (X(a |…
aut_49720.hoa,?,?,daisy2,6,3,7,1.2,0.066,True,G(F!a & Fa)
aut_49724.hoa,?,?,daisy2,8,2,14,1.8,0.067,True,G(F(a & X!a) & (!a | X!a))
aut_49728.hoa,?,?,daisy2,3,2,3,1.0,0.062,True,GFa
aut_49731.hoa,?,?,-,,,,,0.590,NOT_LTL,
aut_49732.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_49735.hoa,?,?,buchi,2,1,2,1.0,1.122,True,Fa
aut_49736.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_49740.hoa,?,?,daisy2,3,2,3,1.0,0.067,True,GFa
aut_49763.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_49767.hoa,?,?,buchi,2,1,2,1.0,1.116,True,Fa
aut_49776.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_49779.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_49780.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_49783.hoa,?,?,buchi,2,1,2,1.0,1.110,True,Fa
aut_49784.hoa,?,?,daisy2,3,2,3,1.0,0.068,True,GFa
aut_49788.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_49792.hoa,?,?,-,,,,,0.575,NOT_LTL,
aut_49794.hoa,?,?,buchi,424,83,1909938,4504.6,1.162,UNVERIFIED_SIZE,<unflattened DAG: 1909938 tree nodes>
aut_49795.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_49796.hoa,?,?,daisy2,3,2,3,1.0,0.062,True,GFa
aut_49799.hoa,?,?,buchi,2,1,2,1.0,1.111,True,Fa
aut_49800.hoa,?,?,buchi,4273,741,305824859651111,71571462590.9,1.384,UNVERIFIED_SIZE,<unflattened DAG: 305824859651111 tree nodes>
aut_49804.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_49856.hoa,?,?,daisy2,8,2,14,1.8,0.066,True,G(F(a & X!a) & (!a | X!a))
aut_49859.hoa,?,?,buchi,194,37,1689,8.7,1.161,True,((!a | X(!a & X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((…
aut_49860.hoa,?,?,daisy2,6,3,7,1.2,0.065,True,G(F!a & Fa)
aut_49863.hoa,?,?,buchi,362,63,2904025,8022.2,1.147,UNVERIFIED_SIZE,<unflattened DAG: 2904025 tree nodes>
aut_49922.hoa,?,?,daisy,6,2,9,1.5,0.065,True,!a & X(!a U Ga)
aut_49926.hoa,?,?,daisy,5,2,6,1.2,0.063,True,!a & GFa
